YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 06 01 00 360  3.0  3.0 99.00 99.00 99.00 999 1020.1  22.3  22.1 999.0 99.0 -0.02
2005 04 06 02 00  50  3.0  3.0 99.00 99.00 99.00 999 1020.7  21.8  22.2 999.0 99.0  0.28
2005 04 06 03 00 100  3.0  4.0 99.00 99.00 99.00 999 1021.0  22.3  21.9 999.0 99.0  0.72
2005 04 06 04 00 100  4.0  6.0 99.00 99.00 99.00 999 1020.8  22.1  21.7 999.0 99.0  1.42
2005 04 06 05 00 110  6.0  7.0 99.00 99.00 99.00 999 1020.7  21.7  21.5 999.0 99.0  2.05
2005 04 06 06 00 100  5.0  6.0 99.00 99.00 99.00 999 1020.1  21.0  21.5 999.0 99.0  2.20
2005 04 06 07 00 110  4.0  5.0 99.00 99.00 99.00 999 1019.9  20.3  21.5 999.0 99.0  1.82
2005 04 06 08 00 100  4.0  5.0 99.00 99.00 99.00 999 1019.5  19.8  21.4 999.0 99.0  1.41
2005 04 06 09 00 120  4.0  5.0 99.00 99.00 99.00 999 1019.6  19.7  21.7 999.0 99.0  0.99
2005 04 06 10 00 110  4.0  5.0 99.00 99.00 99.00 999 1019.6  19.0  21.3 999.0 99.0  0.59
2005 04 06 11 00 100  4.0  4.0 99.00 99.00 99.00 999 1020.4  18.6  21.1 999.0 99.0  0.22
2005 04 06 12 00 100  4.0  5.0 99.00 99.00 99.00 999 1021.1  18.7  21.0 999.0 99.0 -0.08
2005 04 06 13 00 100  4.0  5.0 99.00 99.00 99.00 999 1021.6  20.2  21.0 999.0 99.0 -0.30
2005 04 06 14 00 120  4.0  5.0 99.00 99.00 99.00 999 1021.8  21.4  21.2 999.0 99.0 -0.43
2005 04 06 15 00 150  6.0  7.0 99.00 99.00 99.00 999 1021.9  23.1  21.4 999.0 99.0 -0.11
2005 04 06 16 00 150  6.0  7.0 99.00 99.00 99.00 999 1021.4  23.9  21.8 999.0 99.0  0.43
2005 04 06 17 00 140  5.0  6.0 99.00 99.00 99.00 999 1021.1  24.7  21.9 999.0 99.0  1.23
2005 04 06 18 00 240  3.0  4.0 99.00 99.00 99.00 999 1020.3  23.4  22.3 999.0 99.0  1.98
2005 04 06 19 00 260  3.0  3.0 99.00 99.00 99.00 999 1018.9  23.3  22.3 999.0 99.0  2.15
2005 04 06 20 00 290  3.0  4.0 99.00 99.00 99.00 999 1018.1  23.2  22.8 999.0 99.0  1.76
2005 04 06 21 00 280  4.0  4.0 99.00 99.00 99.00 999 1017.6  23.8  23.5 999.0 99.0  1.33
2005 04 06 22 00 300  3.0  4.0 99.00 99.00 99.00 999 1017.6  23.9  23.4 999.0 99.0  0.90
2005 04 06 23 00 260  4.0  4.0 99.00 99.00 99.00 999 1017.5  23.6  23.5 999.0 99.0  0.52
2005 04 07 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.5  23.2  23.5 999.0 99.0  0.18
2005 04 07 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.8  23.1  23.6 999.0 99.0 -0.04
2005 04 07 02 00 160  2.0  2.0 99.00 99.00 99.00 999 1017.8  23.5  23.2 999.0 99.0  0.07
2005 04 07 03 00 140  3.0  4.0 99.00 99.00 99.00 999 1017.9  23.0  23.3 999.0 99.0  0.49
2005 04 07 04 00 130  5.0  5.0 99.00 99.00 99.00 999 1017.6  22.3  23.3 999.0 99.0  1.16
2005 04 07 05 00 140  6.0  7.0 99.00 99.00 99.00 999 1017.4  22.4  23.0 999.0 99.0  1.98
2005 04 07 06 00 150  7.0  8.0 99.00 99.00 99.00 999 1016.9  22.3  22.9 999.0 99.0  2.53
2005 04 07 07 00 140  7.0  8.0 99.00 99.00 99.00 999 1016.3  21.8  22.9 999.0 99.0  2.52
