YYYY MM DD hh mm DIR  SPD GDR GSP GTIME
2005 06 08 07 10 138  9.2 999 99.0 9999
2005 06 08 07 20 141  9.4 999 99.0 9999
2005 06 08 07 30 147  9.2 999 99.0 9999
2005 06 08 07 40 143  8.5 999 99.0 9999
2005 06 08 07 50 144  9.7 999 99.0 9999
2005 06 08 08 00 139  9.6 143 11.6 0744
2005 06 08 08 10 136  9.0 999 99.0 9999
2005 06 08 08 20 138  9.7 999 99.0 9999
2005 06 08 08 30 138  9.5 999 99.0 9999
2005 06 08 08 40 137  9.3 999 99.0 9999
2005 06 08 08 50 138  9.1 999 99.0 9999
2005 06 08 09 00 137  9.2 138 11.5 0834
2005 06 08 09 10 137  9.1 999 99.0 9999
2005 06 08 09 20 135  8.8 999 99.0 9999
2005 06 08 09 30 132  8.6 999 99.0 9999
2005 06 08 09 40 131  8.6 999 99.0 9999
2005 06 08 09 50 133  8.4 999 99.0 9999
2005 06 08 10 00 134  8.6 137 11.0 0900
2005 06 08 10 10 133  8.6 999 99.0 9999
2005 06 08 10 20 138  9.0 999 99.0 9999
2005 06 08 10 30 136  8.9 999 99.0 9999
2005 06 08 10 40 133  9.1 999 99.0 9999
2005 06 08 10 50 134  9.6 999 99.0 9999
2005 06 08 11 00 133  9.1 133 10.9 1052
2005 06 08 11 10 131  9.3 999 99.0 9999
2005 06 08 11 20 130  9.0 999 99.0 9999
2005 06 08 11 30 129  9.0 999 99.0 9999
2005 06 08 11 40 130  8.9 999 99.0 9999
2005 06 08 11 50 134  9.7 999 99.0 9999
2005 06 08 12 00 133  9.4 130 11.1 1150
2005 06 08 12 10 133  9.5 999 99.0 9999
2005 06 08 12 20 136  9.4 999 99.0 9999
2005 06 08 12 30 137  8.6 999 99.0 9999
2005 06 08 12 40 137  9.1 999 99.0 9999
2005 06 08 12 50 136  8.2 999 99.0 9999
2005 06 08 13 00 135  7.9 132 11.3 1210
2005 06 08 13 10 134  7.7 999 99.0 9999
2005 06 08 13 20 135  8.8 999 99.0 9999
2005 06 08 13 30 137  9.8 999 99.0 9999
2005 06 08 13 40 136  9.7 999 99.0 9999
2005 06 08 13 50 138  9.4 999 99.0 9999
2005 06 08 14 00 137  9.3 136 11.3 1335
2005 06 08 14 10 136  8.5 999 99.0 9999
2005 06 08 14 20 133  9.0 999 99.0 9999
2005 06 08 14 30 133  9.3 999 99.0 9999
2005 06 08 14 40 136  9.1 999 99.0 9999
2005 06 08 14 50 135  9.1 999 99.0 9999
2005 06 08 15 00 137  8.9 137 11.2 1410
2005 06 08 15 10 137  9.0 999 99.0 9999
2005 06 08 15 20 136  9.0 999 99.0 9999
2005 06 08 15 30 135  8.8 999 99.0 9999
2005 06 08 15 40 139  8.7 999 99.0 9999
2005 06 08 15 50 139  8.5 999 99.0 9999
2005 06 08 16 00 136  9.1 137 10.9 1510
2005 06 08 16 10 137  8.2 999 99.0 9999
2005 06 08 16 20 137  8.9 999 99.0 9999
2005 06 08 16 30 131  8.4 999 99.0 9999
2005 06 08 16 40 131  8.2 999 99.0 9999
2005 06 08 16 50 126  8.1 999 99.0 9999
2005 06 08 17 00 127  8.7 136 10.5 1613
2005 06 08 17 10 128  8.5 999 99.0 9999
2005 06 08 17 20 127  8.6 999 99.0 9999
2005 06 08 17 30 130  8.9 999 99.0 9999
2005 06 08 17 40 126  8.4 999 99.0 9999
2005 06 08 17 50 124  8.5 999 99.0 9999
2005 06 08 18 00 123  9.0 122 11.0 1754
2005 06 08 18 10 128  9.2 999 99.0 9999
2005 06 08 18 20 131  9.2 999 99.0 9999
2005 06 08 18 30 130  9.1 999 99.0 9999
2005 06 08 18 40 129  9.3 999 99.0 9999
2005 06 08 18 50 128 10.0 999 99.0 9999
2005 06 08 19 00 127  9.5 129 11.6 1827
2005 06 08 19 10 129  9.7 999 99.0 9999
2005 06 08 19 20 127  9.2 999 99.0 9999
2005 06 08 19 30 128  9.2 999 99.0 9999
2005 06 08 19 40 125  8.8 999 99.0 9999
2005 06 08 19 50 126  9.2 999 99.0 9999
2005 06 08 20 00 128  9.5 129 11.9 1906
2005 06 08 20 10 129  9.8 999 99.0 9999
2005 06 08 20 20 128  9.4 999 99.0 9999
2005 06 08 20 30 125  9.1 999 99.0 9999
2005 06 08 20 40 129  9.9 999 99.0 9999
2005 06 08 20 50 127  9.2 999 99.0 9999
2005 06 08 21 00 124  9.0 130 11.7 2010
2005 06 08 21 10 124  9.0 999 99.0 9999
2005 06 08 21 20 123  8.6 999 99.0 9999
2005 06 08 21 30 124  9.2 999 99.0 9999
2005 06 08 21 40 122  9.2 999 99.0 9999
2005 06 08 21 50 125  9.3 999 99.0 9999
2005 06 08 22 00 125  9.1 123 11.3 2108
2005 06 08 22 10 124  8.9 999 99.0 9999
2005 06 08 22 20 123  8.5 999 99.0 9999
2005 06 08 22 30 126  8.9 999 99.0 9999
2005 06 08 22 40 126  9.0 999 99.0 9999
2005 06 08 22 50 124  9.0 999 99.0 9999
2005 06 08 23 00 126  9.1 124 11.1 2205
2005 06 08 23 10 124  8.4 999 99.0 9999
2005 06 08 23 20 125  8.4 999 99.0 9999
2005 06 08 23 30 125  8.7 999 99.0 9999
2005 06 08 23 40 124  8.5 999 99.0 9999
2005 06 08 23 50 123  8.3 999 99.0 9999
2005 06 09 00 00 125  8.7 125 10.7 2328
2005 06 09 00 10 122  8.3 999 99.0 9999
2005 06 09 00 20 125  8.8 999 99.0 9999
2005 06 09 00 30 126  9.3 999 99.0 9999
2005 06 09 00 40 124  8.5 999 99.0 9999
2005 06 09 00 50 127  9.5 999 99.0 9999
2005 06 09 01 00 126  9.9 125 11.6 0057
2005 06 09 01 10 125  9.8 999 99.0 9999
2005 06 09 01 20 125  9.5 999 99.0 9999
2005 06 09 01 30 131  9.8 999 99.0 9999
2005 06 09 01 40 131  9.5 999 99.0 9999
2005 06 09 01 50 130 10.2 999 99.0 9999
2005 06 09 02 00 131 10.0 130 11.7 0149
2005 06 09 02 10 133  9.5 999 99.0 9999
2005 06 09 02 20 132  9.9 999 99.0 9999
2005 06 09 02 30 129  9.5 999 99.0 9999
2005 06 09 02 40 131  9.7 999 99.0 9999
2005 06 09 02 50 133  9.7 999 99.0 9999
2005 06 09 03 00 132  9.8 133 11.4 0215
2005 06 09 03 10 130  9.6 999 99.0 9999
2005 06 09 03 20 132  9.8 999 99.0 9999
2005 06 09 03 30 130 10.1 999 99.0 9999
2005 06 09 03 40 130  9.4 999 99.0 9999
2005 06 09 03 50 129 10.4 999 99.0 9999
2005 06 09 04 00 127  9.9 129 11.8 0344
2005 06 09 04 10 127  9.5 999 99.0 9999
2005 06 09 04 20 129  9.6 999 99.0 9999
2005 06 09 04 30 130  9.7 999 99.0 9999
2005 06 09 04 40 131  9.9 999 99.0 9999
2005 06 09 04 50 131 10.1 999 99.0 9999
2005 06 09 05 00 132  9.7 132 11.9 0459
2005 06 09 05 10 132 10.3 999 99.0 9999
2005 06 09 05 20 135 11.0 999 99.0 9999
2005 06 09 05 30 137  9.9 999 99.0 9999
2005 06 09 05 40 136 10.3 999 99.0 9999
2005 06 09 05 50 134 10.0 999 99.0 9999
2005 06 09 06 00 137  9.7 133 12.8 0513
2005 06 09 06 10 139  9.9 999 99.0 9999
2005 06 09 06 20 136 10.3 999 99.0 9999
2005 06 09 06 30 137 10.2 999 99.0 9999
2005 06 09 06 40 136 10.2 999 99.0 9999
2005 06 09 06 50 135 10.4 999 99.0 9999
2005 06 09 07 00 140 10.0 136 12.0 0618
2005 06 09 07 10 139  9.5 999 99.0 9999
2005 06 09 07 20 147  9.7 999 99.0 9999
2005 06 09 07 30 148 10.0 999 99.0 9999
2005 06 09 07 40 148  9.8 999 99.0 9999
2005 06 09 07 50 148  9.4 999 99.0 9999
2005 06 09 08 00 144  9.3 137 11.4 0702
2005 06 09 08 10 146  9.6 999 99.0 9999
2005 06 09 08 20 146  9.6 999 99.0 9999
2005 06 09 08 30 150 10.2 999 99.0 9999
2005 06 09 08 40 146 10.7 999 99.0 9999
2005 06 09 08 50 147 10.3 999 99.0 9999
2005 06 09 09 00 142 11.0 142 12.8 0856
2005 06 09 09 10 143 11.2 999 99.0 9999
2005 06 09 09 20 138 11.5 999 99.0 9999
2005 06 09 09 30 143 11.3 999 99.0 9999
2005 06 09 09 40 144 11.2 999 99.0 9999
2005 06 09 09 50 142 11.1 999 99.0 9999
2005 06 09 10 00 137 11.5 138 13.4 0919
2005 06 09 10 10 141 11.4 999 99.0 9999
2005 06 09 10 20 141 10.9 999 99.0 9999
2005 06 09 10 30 140 11.1 999 99.0 9999
2005 06 09 10 40 142 10.9 999 99.0 9999
2005 06 09 10 50 145 11.1 999 99.0 9999
2005 06 09 11 00 144 11.2 139 13.6 1026
2005 06 09 11 10 148 11.7 999 99.0 9999
2005 06 09 11 20 143 11.5 999 99.0 9999
2005 06 09 11 30 138 11.6 999 99.0 9999
2005 06 09 11 40 139 11.3 999 99.0 9999
2005 06 09 11 50 134 11.1 999 99.0 9999
2005 06 09 12 00 135 11.1 144 13.7 1116
2005 06 09 12 10 133 11.2 999 99.0 9999
2005 06 09 12 20 129 10.8 999 99.0 9999
2005 06 09 12 30 129 11.3 999 99.0 9999
2005 06 09 12 40 131 11.8 999 99.0 9999
2005 06 09 12 50 127 10.9 999 99.0 9999
2005 06 09 13 00 124 10.7 129 13.7 1235
2005 06 09 13 10 130 11.0 999 99.0 9999
2005 06 09 13 20 128 11.2 999 99.0 9999
2005 06 09 13 30 128 11.3 999 99.0 9999
2005 06 09 13 40 135 11.5 999 99.0 9999
2005 06 09 13 50 135 11.1 999 99.0 9999
2005 06 09 14 00 132 11.0 126 13.6 1331
2005 06 09 14 10 134 11.0 999 99.0 9999
2005 06 09 14 20 138 10.2 999 99.0 9999
2005 06 09 14 30 140 10.8 999 99.0 9999
2005 06 09 14 40 141 11.1 999 99.0 9999
2005 06 09 14 50 143 10.7 999 99.0 9999
2005 06 09 15 00 140 10.1 134 13.1 1408
2005 06 09 15 10 140 10.0 999 99.0 9999
2005 06 09 15 20 144 10.0 999 99.0 9999
2005 06 09 15 30 145 10.7 999 99.0 9999
2005 06 09 15 40 145  9.5 999 99.0 9999
2005 06 09 15 50 147  9.5 999 99.0 9999
2005 06 09 16 00 149  9.8 142 12.4 1520
2005 06 09 16 10 145  9.6 999 99.0 9999
2005 06 09 16 20 143 10.1 999 99.0 9999
2005 06 09 16 30 140  9.8 999 99.0 9999
2005 06 09 16 40 142 10.1 999 99.0 9999
2005 06 09 16 50 142  9.9 999 99.0 9999
2005 06 09 17 00 142  9.7 140 11.5 1643
2005 06 09 17 10 143  9.8 999 99.0 9999
2005 06 09 17 20 143  9.6 999 99.0 9999
2005 06 09 17 30 142  9.2 999 99.0 9999
2005 06 09 17 40 141  9.1 999 99.0 9999
2005 06 09 17 50 139  9.7 999 99.0 9999
2005 06 09 18 00 139  9.6 145 11.2 1711
2005 06 09 18 10 136  9.7 999 99.0 9999
2005 06 09 18 20 131  9.6 999 99.0 9999
2005 06 09 18 30 132  9.6 999 99.0 9999
2005 06 09 18 40 131  9.4 999 99.0 9999
2005 06 09 18 50 128  9.0 999 99.0 9999
2005 06 09 19 00 126  9.0 129 11.3 1823
2005 06 09 19 10 127  9.3 999 99.0 9999
2005 06 09 19 20 125  9.0 999 99.0 9999
2005 06 09 19 30 125  9.1 999 99.0 9999
2005 06 09 19 40 125  9.4 999 99.0 9999
2005 06 09 19 50 126  9.0 999 99.0 9999
2005 06 09 20 00 124  8.9 126 11.5 1933
2005 06 09 20 10 123  8.4 999 99.0 9999
2005 06 09 20 20 121  8.3 999 99.0 9999
2005 06 09 20 30 119  8.5 999 99.0 9999
2005 06 09 20 40 123  9.6 999 99.0 9999
2005 06 09 20 50 122  9.7 999 99.0 9999
2005 06 09 21 00 123  9.8 123 11.9 2036
2005 06 09 21 10 122  9.9 999 99.0 9999
2005 06 09 21 20 121  9.1 999 99.0 9999
2005 06 09 21 30 121  9.2 999 99.0 9999
2005 06 09 21 40 123  9.5 999 99.0 9999
2005 06 09 21 50 124  9.5 999 99.0 9999
2005 06 09 22 00 121  9.7 122 11.8 2106
2005 06 09 22 10 121  9.4 999 99.0 9999
2005 06 09 22 20 124  9.4 999 99.0 9999
2005 06 09 22 30 120  9.6 999 99.0 9999
2005 06 09 22 40 122  9.7 999 99.0 9999
2005 06 09 22 50 119  9.4 999 99.0 9999
2005 06 09 23 00 120  9.1 121 11.7 2235
2005 06 09 23 10 121  9.5 999 99.0 9999
2005 06 09 23 20 122  9.5 999 99.0 9999
2005 06 09 23 30 122  9.7 999 99.0 9999
2005 06 09 23 40 123  9.7 999 99.0 9999
2005 06 09 23 50 121  9.4 999 99.0 9999
2005 06 10 00 00 123  9.6 122 11.6 2336
2005 06 10 00 10 120  9.7 999 99.0 9999
2005 06 10 00 20 121  9.4 999 99.0 9999
2005 06 10 00 30 120  9.3 999 99.0 9999
2005 06 10 00 40 119  9.4 999 99.0 9999
2005 06 10 00 50 119  9.5 999 99.0 9999
2005 06 10 01 00 121  9.6 124 11.8 0052
2005 06 10 01 10 121  9.3 999 99.0 9999
2005 06 10 01 20 119  9.5 999 99.0 9999
2005 06 10 01 30 119  9.7 999 99.0 9999
2005 06 10 01 40 120  9.7 999 99.0 9999
2005 06 10 01 50 121  9.9 999 99.0 9999
2005 06 10 02 00 118  9.4 121 12.0 0148
2005 06 10 02 10 122  9.5 999 99.0 9999
2005 06 10 02 20 121  9.6 999 99.0 9999
2005 06 10 02 30 120  9.8 999 99.0 9999
2005 06 10 02 40 120 10.0 999 99.0 9999
2005 06 10 02 50 124 10.5 999 99.0 9999
2005 06 10 03 00 121 10.2 125 12.9 0244
2005 06 10 03 10 122 10.1 999 99.0 9999
2005 06 10 03 20 120  9.5 999 99.0 9999
2005 06 10 03 30 124  9.6 999 99.0 9999
2005 06 10 03 40 121  9.7 999 99.0 9999
2005 06 10 03 50 127 10.4 999 99.0 9999
2005 06 10 04 00 127 10.8 126 12.7 0352
2005 06 10 04 10 126 10.5 999 99.0 9999
2005 06 10 04 20 123 10.1 999 99.0 9999
2005 06 10 04 30 125 10.0 999 99.0 9999
2005 06 10 04 40 122 10.0 999 99.0 9999
2005 06 10 04 50 120  9.3 999 99.0 9999
2005 06 10 05 00 120 10.2 125 12.4 0424
2005 06 10 05 10 125 10.3 999 99.0 9999
2005 06 10 05 20 122  9.3 999 99.0 9999
2005 06 10 05 30 118  9.7 999 99.0 9999
2005 06 10 05 40 121  9.6 999 99.0 9999
2005 06 10 05 50 122  9.7 999 99.0 9999
2005 06 10 06 00 122  9.6 125 12.1 0506
2005 06 10 06 10 120 10.0 999 99.0 9999
2005 06 10 06 20 123 10.0 999 99.0 9999
2005 06 10 06 30 127 10.4 999 99.0 9999
2005 06 10 06 40 133 10.7 999 99.0 9999
2005 06 10 06 50 131 10.4 999 99.0 9999
2005 06 10 07 00 134 10.9 131 12.7 0651
2005 06 10 07 10 134 10.0 999 99.0 9999
2005 06 10 07 20 133 10.7 999 99.0 9999
2005 06 10 07 30 138 10.2 999 99.0 9999
2005 06 10 07 40 136 10.7 999 99.0 9999
2005 06 10 07 50 137 11.2 999 99.0 9999
2005 06 10 08 00 135 10.9 132 12.7 0752
2005 06 10 08 10 138 10.0 999 99.0 9999
2005 06 10 08 20 132 10.9 999 99.0 9999
2005 06 10 08 30 137 10.9 999 99.0 9999
2005 06 10 08 40 137 10.3 999 99.0 9999
2005 06 10 08 50 130 10.0 999 99.0 9999
2005 06 10 09 00 136  9.6 137 12.7 0828
2005 06 10 09 10 133  9.7 999 99.0 9999
2005 06 10 09 20 135  9.7 999 99.0 9999
2005 06 10 09 30 136  9.6 999 99.0 9999
2005 06 10 09 40 136  9.5 999 99.0 9999
2005 06 10 09 50 141  9.1 999 99.0 9999
2005 06 10 10 00 129  8.7 134 11.2 0916
2005 06 10 10 10 126  8.6 999 99.0 9999
2005 06 10 10 20 126  9.6 999 99.0 9999
2005 06 10 10 30 125  9.7 999 99.0 9999
2005 06 10 10 40 125  9.8 999 99.0 9999
2005 06 10 10 50 134 10.4 999 99.0 9999
2005 06 10 11 00 135  9.6 126 12.4 1026
2005 06 10 11 10 130  9.7 999 99.0 9999
2005 06 10 11 20 131  9.8 999 99.0 9999
2005 06 10 11 30 132  9.9 999 99.0 9999
2005 06 10 11 40 130 10.1 999 99.0 9999
2005 06 10 11 50 130 10.5 999 99.0 9999
2005 06 10 12 00 133 10.2 129 12.0 1144
2005 06 10 12 10 133 10.9 999 99.0 9999
2005 06 10 12 20 126 10.0 999 99.0 9999
2005 06 10 12 30 126 10.1 999 99.0 9999
2005 06 10 12 40 132  9.4 999 99.0 9999
2005 06 10 12 50 132  9.4 999 99.0 9999
2005 06 10 13 00 135  9.5 126 12.3 1211
2005 06 10 13 10 132  9.4 999 99.0 9999
2005 06 10 13 20 135  8.8 999 99.0 9999
2005 06 10 13 30 139  8.6 999 99.0 9999
2005 06 10 13 40 142  8.8 999 99.0 9999
2005 06 10 13 50 140  9.0 999 99.0 9999
2005 06 10 14 00 140  8.6 129 10.6 1303
2005 06 10 14 10 136  8.5 999 99.0 9999
2005 06 10 14 20 133  8.2 999 99.0 9999
2005 06 10 14 30 132  8.2 999 99.0 9999
2005 06 10 14 40 132  8.1 999 99.0 9999
2005 06 10 14 50 135  7.9 999 99.0 9999
2005 06 10 15 00 132  7.8 136  9.7 1407
2005 06 10 15 10 135  8.0 999 99.0 9999
2005 06 10 15 20 134  7.2 999 99.0 9999
2005 06 10 15 30 129  7.3 999 99.0 9999
2005 06 10 15 40 136  7.5 999 99.0 9999
2005 06 10 15 50 130  7.1 999 99.0 9999
2005 06 10 16 00 125  6.7 135  9.2 1504
2005 06 10 16 10 124  7.1 999 99.0 9999
2005 06 10 16 20 120  6.9 999 99.0 9999
2005 06 10 16 30 122  6.8 999 99.0 9999
2005 06 10 16 40 118  6.9 999 99.0 9999
2005 06 10 16 50 118  6.8 999 99.0 9999
2005 06 10 17 00 117  7.4 115  9.3 1653
2005 06 10 17 10 118  7.4 999 99.0 9999
2005 06 10 17 20 117  7.5 999 99.0 9999
2005 06 10 17 30 117  7.5 999 99.0 9999
2005 06 10 17 40 116  8.2 999 99.0 9999
2005 06 10 17 50 114  8.5 999 99.0 9999
2005 06 10 18 00 112  8.2 112 10.5 1742
2005 06 10 18 10 114  8.3 999 99.0 9999
2005 06 10 18 20 115  8.3 999 99.0 9999
2005 06 10 18 30 111  8.9 999 99.0 9999
2005 06 10 18 40 114  8.8 999 99.0 9999
2005 06 10 18 50 112  9.2 999 99.0 9999
2005 06 10 19 00 115  8.3 112 10.8 1845
2005 06 10 19 10 110  9.3 999 99.0 9999
2005 06 10 19 20 107  9.9 999 99.0 9999
2005 06 10 19 30 108  9.5 999 99.0 9999
2005 06 10 19 40 110  9.5 999 99.0 9999
2005 06 10 19 50 104 10.3 999 99.0 9999
2005 06 10 20 00 106  9.7 102 11.5 1945
2005 06 10 20 10 108 10.0 999 99.0 9999
2005 06 10 20 20 105 10.9 999 99.0 9999
2005 06 10 20 30 105 11.0 999 99.0 9999
2005 06 10 20 40 109 10.8 999 99.0 9999
2005 06 10 20 50 106 11.0 999 99.0 9999
2005 06 10 21 00 107 11.1 107 13.3 2056
2005 06 10 21 10 107 11.1 999 99.0 9999
2005 06 10 21 20 109 10.4 999 99.0 9999
2005 06 10 21 30 112 10.5 999 99.0 9999
2005 06 10 21 40 108 10.3 999 99.0 9999
2005 06 10 21 50 110 10.4 999 99.0 9999
2005 06 10 22 00 107 10.5 109 13.0 2115
2005 06 10 22 10 109  9.8 999 99.0 9999
2005 06 10 22 20 106  9.6 999 99.0 9999
2005 06 10 22 30 112  9.0 999 99.0 9999
2005 06 10 22 40 107  9.7 999 99.0 9999
2005 06 10 22 50 107  9.6 999 99.0 9999
2005 06 10 23 00 110  9.8 109 11.9 2207
2005 06 10 23 10 111  8.6 999 99.0 9999
2005 06 10 23 20 111  9.6 999 99.0 9999
2005 06 10 23 30 109 10.2 999 99.0 9999
2005 06 10 23 40 110 10.2 999 99.0 9999
2005 06 10 23 50 109 10.7 999 99.0 9999
2005 06 11 00 00 109 10.3 110 12.2 2347
2005 06 11 00 10 113  9.9 999 99.0 9999
2005 06 11 00 20 116  9.5 999 99.0 9999
2005 06 11 00 30 113  9.1 999 99.0 9999
2005 06 11 00 40 115  9.0 999 99.0 9999
2005 06 11 00 50 111  9.4 999 99.0 9999
2005 06 11 01 00 115  8.5 112 12.1 0003
2005 06 11 01 10 118  8.1 999 99.0 9999
2005 06 11 01 20 115  8.6 999 99.0 9999
2005 06 11 01 30 114  8.8 999 99.0 9999
2005 06 11 01 40 113  8.6 999 99.0 9999
2005 06 11 01 50 114  8.5 999 99.0 9999
2005 06 11 02 00 116  8.5 116 10.5 0157
2005 06 11 02 10 116  8.5 999 99.0 9999
2005 06 11 02 20 121  7.9 999 99.0 9999
2005 06 11 02 30 123  7.7 999 99.0 9999
2005 06 11 02 40 122  8.3 999 99.0 9999
2005 06 11 02 50 126  8.6 999 99.0 9999
2005 06 11 03 00 125  8.1 115 10.5 0205
2005 06 11 03 10 117  7.5 999 99.0 9999
2005 06 11 03 20 115  8.1 999 99.0 9999
2005 06 11 03 30 114  8.7 999 99.0 9999
2005 06 11 03 40 118  8.8 999 99.0 9999
2005 06 11 03 50 116  8.8 999 99.0 9999
2005 06 11 04 00 116  8.3 118 10.8 0332
2005 06 11 04 10 115  8.1 999 99.0 9999
2005 06 11 04 20 117  7.8 999 99.0 9999
2005 06 11 04 30 117  7.7 999 99.0 9999
2005 06 11 04 40 116  7.2 999 99.0 9999
2005 06 11 04 50 122  7.5 999 99.0 9999
2005 06 11 05 00 123  7.6 114  9.8 0400
2005 06 11 05 10 122  7.6 999 99.0 9999
2005 06 11 05 20 121  7.0 999 99.0 9999
2005 06 11 05 30 120  6.5 999 99.0 9999
2005 06 11 05 40 126  7.6 999 99.0 9999
2005 06 11 05 50 121  7.2 999 99.0 9999
2005 06 11 06 00 123  6.8 122  9.0 0547
2005 06 11 06 10 128  7.1 999 99.0 9999
2005 06 11 06 20 126  6.8 999 99.0 9999
2005 06 11 06 30 125  7.0 999 99.0 9999
2005 06 11 06 40 133  7.6 999 99.0 9999
2005 06 11 06 50 131  7.6 999 99.0 9999
2005 06 11 07 00 136  7.7 136  9.3 0659
2005 06 11 07 10 141  8.0 999 99.0 9999
2005 06 11 07 20 143  8.9 999 99.0 9999
2005 06 11 07 30 142  8.8 999 99.0 9999
2005 06 11 07 40 140  8.5 999 99.0 9999
2005 06 11 07 50 143  8.6 999 99.0 9999
2005 06 11 08 00 144  8.5 141 10.4 0722
2005 06 11 08 10 144  9.1 999 99.0 9999
2005 06 11 08 20 139  8.3 999 99.0 9999
2005 06 11 08 30 139  8.6 999 99.0 9999
2005 06 11 08 40 139  9.0 999 99.0 9999
2005 06 11 08 50 142  8.6 999 99.0 9999
2005 06 11 09 00 144  9.2 146 10.9 0830
2005 06 11 09 10 140  9.2 999 99.0 9999
2005 06 11 09 20 140  8.8 999 99.0 9999
2005 06 11 09 30 138  8.5 999 99.0 9999
2005 06 11 09 40 138  8.8 999 99.0 9999
2005 06 11 09 50 135  8.5 999 99.0 9999
2005 06 11 10 00 133  8.5 141 10.5 0913
2005 06 11 10 10 128  8.1 999 99.0 9999
2005 06 11 10 20 129  8.4 999 99.0 9999
2005 06 11 10 30 129  8.0 999 99.0 9999
2005 06 11 10 40 127  7.8 999 99.0 9999
2005 06 11 10 50 135  8.0 999 99.0 9999
2005 06 11 11 00 132  8.3 129  9.9 1025
2005 06 11 11 10 129  7.8 999 99.0 9999
2005 06 11 11 20 134  7.8 999 99.0 9999
2005 06 11 11 30 138  7.8 999 99.0 9999
2005 06 11 11 40 144  7.4 999 99.0 9999
2005 06 11 11 50 148  7.8 999 99.0 9999
2005 06 11 12 00 149  8.0 150  9.2 1140
2005 06 11 12 10 143  8.2 999 99.0 9999
2005 06 11 12 20 145  7.8 999 99.0 9999
2005 06 11 12 30 151  7.7 999 99.0 9999
2005 06 11 12 40 144  7.2 999 99.0 9999
2005 06 11 12 50 148  7.1 999 99.0 9999
2005 06 11 13 00 141  7.1 143  9.3 1204
2005 06 11 13 10 143  6.9 999 99.0 9999
2005 06 11 13 20 143  6.4 999 99.0 9999
2005 06 11 13 30 141  6.3 999 99.0 9999
2005 06 11 13 40 139  6.3 999 99.0 9999
2005 06 11 13 50 139  5.8 999 99.0 9999
2005 06 11 14 00 139  6.3 145  8.0 1307
2005 06 11 14 10 144  5.8 999 99.0 9999
2005 06 11 14 20 142  5.7 999 99.0 9999
2005 06 11 14 30 142  5.6 999 99.0 9999
2005 06 11 14 40 141  5.6 999 99.0 9999
2005 06 11 14 50 142  5.5 999 99.0 9999
2005 06 11 15 00 144  5.4 142  6.9 1419
2005 06 11 15 10 140  4.8 999 99.0 9999
2005 06 11 15 20 131  5.0 999 99.0 9999
2005 06 11 15 30 130  4.9 999 99.0 9999
2005 06 11 15 40 129  4.7 999 99.0 9999
2005 06 11 15 50 130  5.0 999 99.0 9999
2005 06 11 16 00 129  5.0 130  6.3 1516
2005 06 11 16 10 127  4.8 999 99.0 9999
2005 06 11 16 20 122  4.4 999 99.0 9999
2005 06 11 16 30 120  4.6 999 99.0 9999
2005 06 11 16 40 111  4.8 999 99.0 9999
2005 06 11 16 50 115  4.3 999 99.0 9999
2005 06 11 17 00 113  4.4 130  6.1 1606
2005 06 11 17 10 112  4.6 999 99.0 9999
2005 06 11 17 20 108  5.6 999 99.0 9999
2005 06 11 17 30 103  5.9 999 99.0 9999
2005 06 11 17 40 107  5.7 999 99.0 9999
2005 06 11 17 50 102  6.1 999 99.0 9999
2005 06 11 18 00 100  6.1 100  7.3 1759
2005 06 11 18 10 101  6.3 999 99.0 9999
2005 06 11 18 20  96  6.3 999 99.0 9999
2005 06 11 18 30  94  6.4 999 99.0 9999
2005 06 11 18 40  99  6.1 999 99.0 9999
2005 06 11 18 50  99  6.2 999 99.0 9999
2005 06 11 19 00 101  6.5 102  7.4 1858
2005 06 11 19 10 101  6.6 999 99.0 9999
2005 06 11 19 20 107  6.5 999 99.0 9999
2005 06 11 19 30 109  6.1 999 99.0 9999
2005 06 11 19 40 103  6.7 999 99.0 9999
2005 06 11 19 50 103  6.8 999 99.0 9999
2005 06 11 20 00 107  6.3 103  8.2 1939
2005 06 11 20 10 106  6.1 999 99.0 9999
2005 06 11 20 20 109  6.1 999 99.0 9999
2005 06 11 20 30 105  6.0 999 99.0 9999
2005 06 11 20 40 104  6.3 999 99.0 9999
2005 06 11 20 50 107  6.1 999 99.0 9999
2005 06 11 21 00 100  6.7 101  8.0 2050
2005 06 11 21 10 102  6.4 999 99.0 9999
2005 06 11 21 20 105  6.6 999 99.0 9999
2005 06 11 21 30 103  6.8 999 99.0 9999
2005 06 11 21 40 101  7.1 999 99.0 9999
2005 06 11 21 50  96  7.4 999 99.0 9999
2005 06 11 22 00  97  7.5  96  8.3 2157
2005 06 11 22 10  99  7.6 999 99.0 9999
2005 06 11 22 20  92  7.5 999 99.0 9999
2005 06 11 22 30  94  7.5 999 99.0 9999
2005 06 11 22 40  95  7.3 999 99.0 9999
2005 06 11 22 50  94  7.2 999 99.0 9999
2005 06 11 23 00  94  6.9  94  9.0 2237
2005 06 11 23 10  96  6.9 999 99.0 9999
2005 06 11 23 20  93  7.2 999 99.0 9999
2005 06 11 23 30  92  7.6 999 99.0 9999
2005 06 11 23 40  96  7.2 999 99.0 9999
2005 06 11 23 50  97  7.2 999 99.0 9999
2005 06 12 00 00 101  6.9  96  8.6 2320
2005 06 12 00 10 101  7.0 999 99.0 9999
2005 06 12 00 20  99  7.3 999 99.0 9999
2005 06 12 00 30 102  7.2 999 99.0 9999
