YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 04 09 00  37  8.4  9.1 99.00 99.00 99.00 999 1022.2  20.6  24.1 999.0 99.0 99.00
2005 01 04 10 00  43  8.9  9.6 99.00 99.00 99.00 999 1022.4  20.9  24.0 999.0 99.0 99.00
2005 01 04 11 00  43  7.8  8.6 99.00 99.00 99.00 999 1022.7  20.9  24.0 999.0 99.0 99.00
2005 01 04 12 00  53  9.4 10.3 99.00 99.00 99.00 999 1023.0  20.9  23.9 999.0 99.0 99.00
2005 01 04 13 00  42  8.1  8.8 99.00 99.00 99.00 999 1023.5  21.2  23.8 999.0 99.0 99.00
2005 01 04 14 00  39  8.0  8.6 99.00 99.00 99.00 999 1024.1  21.1  23.9 999.0 99.0 99.00
2005 01 04 15 00  43  7.3  8.0 99.00 99.00 99.00 999 1024.6  21.3  24.0 999.0 99.0 99.00
2005 01 04 16 00  58  9.3 10.4 99.00 99.00 99.00 999 1024.3  22.2  24.0 999.0 99.0 99.00
2005 01 04 17 00  35  6.6  7.4 99.00 99.00 99.00 999 1023.9  22.5  24.1 999.0 99.0 99.00
2005 01 04 18 00  58  8.0  9.3 99.00 99.00 99.00 999 1022.9  22.9  24.2 999.0 99.0 99.00
2005 01 04 19 00  78  9.3  9.9 99.00 99.00 99.00 999 1021.7  22.8  24.2 999.0 99.0 99.00
2005 01 04 20 00  76  8.6  9.8 99.00 99.00 99.00 999 1021.0  23.0  24.2 999.0 99.0 99.00
2005 01 04 21 00  67  8.2  9.2 99.00 99.00 99.00 999 1021.0  23.2  24.3 999.0 99.0 99.00
2005 01 04 22 00  65  8.3  9.6 99.00 99.00 99.00 999 1021.1  23.0  24.2 999.0 99.0 99.00
2005 01 04 23 00  60  8.2  9.3 99.00 99.00 99.00 999 1021.5  22.9  24.2 999.0 99.0 99.00
2005 01 05 00 00  58  8.6  9.4 99.00 99.00 99.00 999 1021.9  22.8  24.2 999.0 99.0 99.00
2005 01 05 01 00  53  7.2  7.9 99.00 99.00 99.00 999 1022.6  22.8  24.0 999.0 99.0 99.00
2005 01 05 02 00  66  9.0 10.7 99.00 99.00 99.00 999 1022.4  22.6  23.6 999.0 99.0 99.00
2005 01 05 03 00  66  8.3  9.7 99.00 99.00 99.00 999 1022.7  22.5  23.2 999.0 99.0 99.00
