YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 09 20 00 330  0.7  5.3 99.00 99.00 99.00 999 1016.0  23.3 999.0 999.0 99.0 99.00
2005 02 09 21 00 327  0.9  5.3 99.00 99.00 99.00 999 1016.1  22.6 999.0 999.0 99.0 99.00
2005 02 09 22 00 339  2.7  3.6 99.00 99.00 99.00 999 1016.4  22.0 999.0 999.0 99.0 99.00
2005 02 09 23 00 325  0.2  2.6 99.00 99.00 99.00 999 1016.5  21.3 999.0 999.0 99.0 99.00
2005 02 10 00 00 329  0.0  0.4 99.00 99.00 99.00 999 1016.9  20.5 999.0 999.0 99.0 99.00
2005 02 10 01 00 327  0.0 99.0 99.00 99.00 99.00 999 1017.1  20.4 999.0 999.0 99.0 99.00
2005 02 10 02 00 348  0.0 99.0 99.00 99.00 99.00 999 1017.5  19.9 999.0 999.0 99.0 99.00
2005 02 10 03 00 323  0.0 99.0 99.00 99.00 99.00 999 1017.8  19.4 999.0 999.0 99.0 99.00
2005 02 10 04 00 322  0.0 99.0 99.00 99.00 99.00 999 1017.6  19.0 999.0 999.0 99.0 99.00
2005 02 10 05 00 329  0.0 99.0 99.00 99.00 99.00 999 1017.3  18.4 999.0 999.0 99.0 99.00
2005 02 10 06 00 341  0.0 99.0 99.00 99.00 99.00 999 1017.3  18.5 999.0 999.0 99.0 99.00
2005 02 10 07 00 345  0.0 99.0 99.00 99.00 99.00 999 1016.8  19.1 999.0 999.0 99.0 99.00
2005 02 10 08 00 342  0.0  0.6 99.00 99.00 99.00 999 1016.5  19.5 999.0 999.0 99.0 99.00
2005 02 10 09 00 343  0.0  1.4 99.00 99.00 99.00 999 1015.8  19.3 999.0 999.0 99.0 99.00
2005 02 10 10 00 339  0.0 99.0 99.00 99.00 99.00 999 1015.8  18.7 999.0 999.0 99.0 99.00
2005 02 10 12 00 344  3.5  5.3 99.00 99.00 99.00 999 1016.9  19.8 999.0 999.0 99.0 99.00
2005 02 10 13 00 344  2.4  4.5 99.00 99.00 99.00 999 1017.4  20.8 999.0 999.0 99.0 99.00
2005 02 10 14 00 343  2.3  3.9 99.00 99.00 99.00 999 1018.2  23.2 999.0 999.0 99.0 99.00
2005 02 10 15 00 341  3.2  4.4 99.00 99.00 99.00 999 1018.6  22.5 999.0 999.0 99.0 99.00
2005 02 10 17 00 342  3.7  5.1 99.00 99.00 99.00 999 1017.5  21.5 999.0 999.0 99.0 99.00
2005 02 10 18 00 341  3.1  4.5 99.00 99.00 99.00 999 1016.2  22.1 999.0 999.0 99.0 99.00
2005 02 10 19 00 342  5.2  5.8 99.00 99.00 99.00 999 1015.5  22.0 999.0 999.0 99.0 99.00
2005 02 10 20 00 341  3.8  6.5 99.00 99.00 99.00 999 1015.1  23.0 999.0 999.0 99.0 99.00
2005 02 10 21 00 341  6.5  7.7 99.00 99.00 99.00 999 1015.3  22.4 999.0 999.0 99.0 99.00
2005 02 10 22 00 342  7.4  8.3 99.00 99.00 99.00 999 1015.5  22.7 999.0 999.0 99.0 99.00
2005 02 10 23 00 343  9.0 11.9 99.00 99.00 99.00 999 1016.2  21.4 999.0 999.0 99.0 99.00
2005 02 11 00 00 344  8.4 11.7 99.00 99.00 99.00 999 1017.0  19.9 999.0 999.0 99.0 99.00
2005 02 11 01 00 344  9.4 12.1 99.00 99.00 99.00 999 1017.3  19.5 999.0 999.0 99.0 99.00
2005 02 11 02 00 344 10.0 12.7 99.00 99.00 99.00 999 1017.7  19.2 999.0 999.0 99.0 99.00
2005 02 11 03 00 344  9.1 11.4 99.00 99.00 99.00 999 1018.4  19.4 999.0 999.0 99.0 99.00
2005 02 11 04 00 344  9.1 11.2 99.00 99.00 99.00 999 1018.4  18.7 999.0 999.0 99.0 99.00
2005 02 11 05 00 344 10.8 13.5 99.00 99.00 99.00 999 1018.3  18.0 999.0 999.0 99.0 99.00
2005 02 11 06 00 344 11.0 13.4 99.00 99.00 99.00 999 1018.4  17.5 999.0 999.0 99.0 99.00
2005 02 11 07 00 345  6.0 13.8 99.00 99.00 99.00 999 1018.5  16.7 999.0 999.0 99.0 99.00
2005 02 11 08 00 344  4.1  9.1 99.00 99.00 99.00 999 1018.3  15.5 999.0 999.0 99.0 99.00
2005 02 11 09 00 343  2.7  9.5 99.00 99.00 99.00 999 1018.8  15.2 999.0 999.0 99.0 99.00
2005 02 11 10 00 346  4.8  8.8 99.00 99.00 99.00 999 1019.2  14.4 999.0 999.0 99.0 99.00
2005 02 11 11 00 346  4.9 10.4 99.00 99.00 99.00 999 1020.3  13.4 999.0 999.0 99.0 99.00
2005 02 11 12 00 347  5.2 10.9 99.00 99.00 99.00 999 1021.7  12.5 999.0 999.0 99.0 99.00
2005 02 11 13 00 347  8.7 11.7 99.00 99.00 99.00 999 1022.7  11.8 999.0 999.0 99.0 99.00
