ride_id,rideable_type,date_time,ended_at,start_station_ne,start_station_id,end_station_ne,end_station_id,latitude,longitude,end_lat,end_lng,member_casual
02668AD35674B983,docked_bike,5/27/2020 10:03,5/27/2020 10:16,Franklin St & Jackson Blvd,36,Wabash Ave & Grand Ave,199,41.8777,-87.6353,41.8915,-87.6268,member
7A50CCAF1EDDB28F,docked_bike,5/25/2020 10:47,5/25/2020 11:05,Clark St & Wrightwood Ave,340,Clark St & Leland Ave,326,41.9295,-87.6431,41.9671,-87.6674,casual
2FFCDFDB91FE9A52,docked_bike,5/2/2020 14:11,5/2/2020 15:48,Kedzie Ave & Milwaukee Ave,260,Kedzie Ave & Milwaukee Ave,260,41.9296,-87.7079,41.9296,-87.7079,casual
58991CF1DB75BA84,docked_bike,5/2/2020 16:25,5/2/2020 16:39,Clarendon Ave & Leland Ave,251,Lake Shore Dr & Wellington Ave,157,41.968,-87.65,41.9367,-87.6368,casual
A79651EFECC268CD,docked_bike,5/29/2020 12:49,5/29/2020 13:27,Hermitage Ave & Polk St,261,Halsted St & Archer Ave,206,41.8715,-87.6699,41.8472,-87.6468,member
1466C5B39F68F746,docked_bike,5/29/2020 13:27,5/29/2020 14:14,Halsted St & Archer Ave,206,May St & Taylor St,22,41.8472,-87.6468,41.8695,-87.6555,member
2500D7957D4D0A34,docked_bike,5/20/2020 12:51,5/20/2020 13:46,Hermitage Ave & Polk St,261,Hermitage Ave & Polk St,261,41.8715,-87.6699,41.8715,-87.6699,member
ED42D3E06AFB2F26,docked_bike,5/6/2020 18:21,5/6/2020 19:07,Ritchie Ct & Banks St,180,Ritchie Ct & Banks St,180,41.9069,-87.6262,41.9069,-87.6262,casual
23AFBD962F9C8F14,docked_bike,5/30/2020 17:00,5/30/2020 17:19,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,300,41.9097,-87.6481,41.9377,-87.6441,casual
52C0D13F6B81C5F8,docked_bike,5/23/2020 10:22,5/23/2020 10:52,Den Ave & Cortland St,219,Western Ave & Division St,305,41.916,-87.6773,41.9029,-87.6873,casual
DF3BE94DF2CB082E,docked_bike,5/28/2020 14:29,5/28/2020 14:43,Fairbanks Ct & Grand Ave,24,Mies van der Rohe Way & Chestnut St,145,41.8918,-87.6206,41.8986,-87.6219,casual
6AA701EBA46EAF9A,docked_bike,5/24/2020 8:39,5/24/2020 8:58,Canal St & Ads St,192,Indiana Ave & Roosevelt Rd,255,41.8793,-87.6399,41.8679,-87.623,member
038955FBD4851472,docked_bike,5/14/2020 14:11,5/14/2020 14:36,Lake Shore Dr & Ohio St,99,Lake Shore Dr & North Blvd,268,41.8926,-87.6145,41.9117,-87.6268,casual
EFCEDBAE75A0B979,docked_bike,5/3/2020 17:34,5/3/2020 18:03,Ravenswood Ave & Irving Park Rd,244,Ravenswood Ave & Irving Park Rd,244,41.9547,-87.6739,41.9547,-87.6739,casual
9FBED98B4D057FA5,docked_bike,5/25/2020 17:32,5/25/2020 18:04,McClurg Ct & Illinois St,26,Western Ave & Division St,305,41.8904,-87.6175,41.9029,-87.6873,member
9D3F29466533D0A9,docked_bike,5/2/2020 20:48,5/2/2020 21:06,Sheffield Ave & Fullerton Ave,67,Orleans St & Chestnut St (NEXT Apts),620,41.9256,-87.6537,41.8982,-87.6375,casual
197085F3EC7F5508,docked_bike,5/28/2020 17:40,5/28/2020 18:06,Ashland Ave & Belle Plaine Ave,246,Southport Ave & Roscoe St,229,41.9561,-87.6688,41.9437,-87.664,casual
CDAEA6AC2DEDF077,docked_bike,5/25/2020 16:23,5/25/2020 16:46,Western Ave & Division St,305,McClurg Ct & Illinois St,26,41.9029,-87.6873,41.8904,-87.6175,member
F08F293EE3E9926C,docked_bike,5/24/2020 16:35,5/24/2020 17:17,Sheridan Rd & Greenleaf Ave,354,Sheridan Rd & Noyes St (NU),604,42.0106,-87.6624,42.0582,-87.6774,casual
D2E7A5E49114E3A7,docked_bike,5/29/2020 10:26,5/29/2020 11:23,University Library (NU),605,University Library (NU),605,42.0529,-87.6734,42.0529,-87.6734,casual
73FB492713920CD8,docked_bike,5/10/2020 12:11,5/10/2020 12:19,Michigan Ave & 18th St,273,Wabash Ave & 9th St,321,41.8578,-87.6246,41.8708,-87.6257,casual
A6AC55B3C3957A3B,docked_bike,5/28/2020 14:42,5/28/2020 15:42,Clark St & Winnemac Ave,325,Wilton Ave & Belmont Ave,117,41.9733,-87.6678,41.9402,-87.653,casual
D65525AE7294BE5F,docked_bike,5/13/2020 10:29,5/13/2020 11:00,Cityfront Plaza Dr & Pioneer Ct,196,Milwaukee Ave & Grand Ave,84,41.8906,-87.6221,41.8916,-87.6484,casual
B4490D19A564642A,docked_bike,5/30/2020 11:40,5/30/2020 12:05,South Shore Dr & 67th St,355,Lake Park Ave & 53rd St,419,41.7736,-87.5675,41.7995,-87.5864,casual
5A5EEB72531874A3,docked_bike,5/6/2020 12:41,5/6/2020 13:08,Larrabee St & Armitage Ave,288,Cannon Dr & Fullerton Ave,34,41.9181,-87.6437,41.9268,-87.6344,casual
F8181224F6405C3B,docked_bike,5/26/2020 18:57,5/26/2020 19:30,Wentworth Ave & Cermak Rd (Temp),120,Wentworth Ave & Cermak Rd (Temp),120,41.853,-87.6306,41.853,-87.6306,casual
33EA7C57267B1D42,docked_bike,5/20/2020 18:48,5/20/2020 19:13,Southport Ave & Irving Park Rd,318,Pine Grove Ave & Waveland Ave,232,41.9542,-87.6644,41.9493,-87.6463,member
08500FD7F713534E,docked_bike,5/16/2020 16:23,5/16/2020 17:42,Lincoln Ave & Winona St,472,Lincoln Ave & Winona St,472,41.9749,-87.6925,41.9749,-87.6925,member
CFD32C903045E9B9,docked_bike,5/30/2020 13:56,5/30/2020 14:08,Lincoln Ave & Belle Plaine Ave,298,Washtenaw Ave & Lawrence Ave,475,41.956,-87.6803,41.969,-87.696,casual
15E9545916C0A70D,docked_bike,5/1/2020 15:32,5/1/2020 15:45,Lincolnwood Dr & Central St,663,Central St & Girard Ave,602,42.0649,-87.7153,42.0643,-87.6862,member
E64F4FE8C02FC54E,docked_bike,5/3/2020 15:00,5/3/2020 15:32,Broadway & Ridge Ave,461,Glenwood Ave & Touhy Ave,525,41.984,-87.6603,42.0127,-87.6661,casual
D96371F35A485696,docked_bike,5/1/2020 15:47,5/1/2020 16:02,Central St & Girard Ave,602,Chicago Ave & Sheridan Rd,603,42.0643,-87.6862,42.0505,-87.6778,member
7E112E290DCD4F6C,docked_bike,5/2/2020 20:48,5/2/2020 21:38,Wabash Ave & 83rd St,587,Indiana Ave & 40th St,201,41.7433,-87.6228,41.8217,-87.6216,casual
4862102063FCE165,docked_bike,5/20/2020 18:19,5/20/2020 18:43,Sheffield Ave & Wellington Ave,115,Den Ave & Pierce Ave,69,41.9363,-87.6527,41.9094,-87.6777,member
B803FBA7A77D41A3,docked_bike,5/27/2020 20:34,5/27/2020 20:57,Den Ave & Pierce Ave,69,Sheffield Ave & Wellington Ave,115,41.9094,-87.6777,41.9363,-87.6527,member
A80F390E173B72EA,docked_bike,5/20/2020 20:18,5/20/2020 20:19,Den Ave & Pierce Ave,69,Den Ave & Pierce Ave,69,41.9094,-87.6777,41.9094,-87.6777,member
4267A0BB80680713,docked_bike,5/28/2020 19:02,5/28/2020 19:08,Sheffield Ave & Wellington Ave,115,Ashland Ave & Wellington Ave,250,41.9363,-87.6527,41.9361,-87.6698,member
1B8CF206CF4A3731,docked_bike,5/2/2020 18:09,5/2/2020 18:18,Morgan St & 18th St,14,Emerald Ave & 31st St,339,41.8581,-87.6511,41.8382,-87.6451,member
578742018FA77B2A,docked_bike,5/8/2020 20:03,5/8/2020 20:12,Morgan St & 18th St,14,Emerald Ave & 31st St,339,41.8581,-87.6511,41.8382,-87.6451,member
9E5E4A56B7191D32,docked_bike,5/8/2020 17:56,5/8/2020 18:02,May St & Taylor St,22,Racine Ave & 18th St,15,41.8695,-87.6555,41.8582,-87.6565,member
697B81BD60E138A2,docked_bike,5/8/2020 17:47,5/8/2020 17:53,Racine Ave & 18th St,15,May St & Taylor St,22,41.8582,-87.6565,41.8695,-87.6555,member
D494B0B04EEC3D77,docked_bike,5/3/2020 13:44,5/3/2020 13:50,Throop (Loomis) St & Taylor St,19,Racine Ave & 18th St,15,41.869,-87.6591,41.8582,-87.6565,member
0A082D5DB3C57404,docked_bike,5/1/2020 17:55,5/1/2020 18:04,Morgan St & 18th St,14,Emerald Ave & 31st St,339,41.8581,-87.6511,41.8382,-87.6451,member
985344F66F90A1D3,docked_bike,5/2/2020 6:46,5/2/2020 6:55,Morgan St & 18th St,14,Emerald Ave & 31st St,339,41.8581,-87.6511,41.8382,-87.6451,member
CF863DD57C961CBA,docked_bike,5/13/2020 18:29,5/13/2020 19:03,Sheffield Ave & Wellington Ave,115,Larrabee St & Webster Ave,144,41.9363,-87.6527,41.9218,-87.6441,member
453FCC9C56899771,docked_bike,5/3/2020 11:37,5/3/2020 11:58,Lake Shore Dr & Wellington Ave,157,Rush St & Cedar St,172,41.9367,-87.6368,41.9023,-87.6277,member
28F3C48900B69E85,docked_bike,5/16/2020 19:29,5/16/2020 19:31,LaSalle St & Illinois St,181,Dearborn St & Erie St,110,41.8908,-87.6317,41.894,-87.6293,member
75C885AC4407F508,docked_bike,5/10/2020 14:44,5/10/2020 14:56,Sheffield Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,115,41.9363,-87.6527,41.9363,-87.6527,member
54C18CE7236AF98F,docked_bike,5/28/2020 14:28,5/28/2020 14:31,LaSalle St & Illinois St,181,Dearborn St & Erie St,110,41.8908,-87.6317,41.894,-87.6293,member
A6C7E13D585593BE,docked_bike,5/3/2020 14:02,5/3/2020 14:08,Dearborn Pkwy & Delaware Pl,140,LaSalle St & Illinois St,181,41.899,-87.6299,41.8908,-87.6317,member
E9966544A04F4055,docked_bike,5/27/2020 18:57,5/27/2020 19:14,Sheffield Ave & Wellington Ave,115,Den Ave & Pierce Ave,69,41.9363,-87.6527,41.9094,-87.6777,member
BD2AE7EDEEC0C1D7,docked_bike,5/4/2020 12:35,5/4/2020 12:37,LaSalle St & Illinois St,181,Dearborn St & Erie St,110,41.8908,-87.6317,41.894,-87.6293,member
20D421DD0E3FFE14,docked_bike,5/28/2020 15:04,5/28/2020 15:24,Dearborn St & Erie St,110,Cannon Dr & Fullerton Ave,34,41.894,-87.6293,41.9268,-87.6344,casual
36F79B5BD82E809D,docked_bike,5/24/2020 16:11,5/24/2020 16:32,Lake Shore Dr & Diversey Pkwy,329,Southport Ave & Waveland Ave,227,41.9326,-87.6364,41.9482,-87.6639,casual
72EC746EF3666BF7,docked_bike,5/25/2020 17:02,5/25/2020 18:30,Clarendon Ave & Junior Ter,245,Clarendon Ave & Junior Ter,245,41.961,-87.6496,41.961,-87.6496,casual
DADD62400B534835,docked_bike,5/20/2020 20:19,5/20/2020 20:50,Den Ave & Pierce Ave,69,Sheffield Ave & Wellington Ave,115,41.9094,-87.6777,41.9363,-87.6527,member
97617DB56FB02000,docked_bike,5/28/2020 21:10,5/28/2020 21:20,LaSalle St & Illinois St,181,Rush St & Cedar St,172,41.8908,-87.6317,41.9023,-87.6277,member
57929AE2F3445B8D,docked_bike,5/26/2020 13:03,5/26/2020 13:23,Michigan Ave & Madison St,197,Michigan Ave & Madison St,197,41.8821,-87.6251,41.8821,-87.6251,casual
0D8F978789CA0D7D,docked_bike,5/3/2020 16:51,5/3/2020 17:05,Troy St & Elston Ave,490,Pulaski Rd & Eddy St (Temp),488,41.9452,-87.7066,41.9463,-87.731,casual
A37FC4F1DBDAAAB6,docked_bike,5/24/2020 11:45,5/24/2020 12:14,Broadway & Barry Ave,300,LaSalle St & Illinois St,181,41.9377,-87.6441,41.8908,-87.6317,member
3D3587AD96EFC85E,docked_bike,5/7/2020 19:07,5/7/2020 19:26,Clark St & Wellington Ave,156,Clifton Ave & Armitage Ave,223,41.9365,-87.6475,41.9182,-87.6569,member
70D603FEDE346155,docked_bike,5/5/2020 18:36,5/5/2020 18:43,Ashland Ave & Wrightwood Ave,166,Sheffield Ave & Webster Ave,327,41.9288,-87.6685,41.9215,-87.6538,casual
951CC885E53429F4,docked_bike,5/29/2020 21:33,5/29/2020 21:50,Walsh Park,628,Racine Ave & Belmont Ave,226,41.9146,-87.668,41.9397,-87.6589,member
52E5E4298BAF1502,docked_bike,5/23/2020 13:47,5/23/2020 14:08,Clark St & Elm St,176,Sheffield Ave & Wellington Ave,115,41.903,-87.6313,41.9363,-87.6527,member
48BB8D2F19B19128,docked_bike,5/20/2020 13:10,5/20/2020 13:15,LaSalle St & Illinois St,181,Cityfront Plaza Dr & Pioneer Ct,196,41.8908,-87.6317,41.8906,-87.6221,member
3B513B2FC5E10F22,docked_bike,5/16/2020 14:30,5/16/2020 14:54,Lake Shore Dr & Diversey Pkwy,329,LaSalle St & Illinois St,181,41.9326,-87.6364,41.8908,-87.6317,member
DF83838F3C357700,docked_bike,5/28/2020 16:49,5/28/2020 16:53,Michigan Ave & Madison St,197,Dearborn St & Ads St,37,41.8821,-87.6251,41.8794,-87.6298,casual
D9BB1FEED057FA72,docked_bike,5/29/2020 19:09,5/29/2020 19:21,Stockton Dr & Wrightwood Ave,324,Broadway & Waveland Ave,304,41.9313,-87.6387,41.9491,-87.6486,member
654C9D765A67491E,docked_bike,5/30/2020 12:29,5/30/2020 12:51,Clark St & Grace St,165,California Ave & Montrose Ave,481,41.9508,-87.6592,41.9611,-87.6954,member
DB2F7936792755F0,docked_bike,5/17/2020 18:30,5/17/2020 18:48,Lincoln Park Conservatory,673,Lincoln Park Conservatory,673,41.9239,-87.6358,41.9239,-87.6358,casual
43A33D5E62BBC612,docked_bike,5/16/2020 16:39,5/16/2020 16:43,Broadway & Berwyn Ave,294,Clark St & Winnemac Ave,325,41.9784,-87.6598,41.9733,-87.6678,casual
52BFF13FBE8881BA,docked_bike,5/29/2020 20:42,5/29/2020 21:17,Sangon St & Washington Blvd,233,Larrabee St & Webster Ave,144,41.8832,-87.6511,41.9218,-87.6441,member
1FA37A9BB9687D22,docked_bike,5/23/2020 13:26,5/23/2020 13:53,Avers Ave & Belmont Ave,496,Southport Ave & Roscoe St,229,41.9394,-87.7236,41.9437,-87.664,member
51EA8C361B0A58FE,docked_bike,5/22/2020 15:11,5/22/2020 15:34,Ashland Ave & Division St,210,Broadway & Barry Ave,300,41.9035,-87.6677,41.9377,-87.6441,member
4EF3D302CAAD1A69,docked_bike,5/24/2020 18:46,5/24/2020 18:58,Clifton Ave & Armitage Ave,223,Ashland Ave & Division St,210,41.9182,-87.6569,41.9035,-87.6677,member
EE9F8C956DA12E5F,docked_bike,5/23/2020 12:54,5/23/2020 13:18,Millennium Park,90,Sangon St & Washington Blvd,233,41.881,-87.6241,41.8832,-87.6511,member
A96766DEE34CCB54,docked_bike,5/2/2020 19:13,5/2/2020 19:41,Millennium Park,90,Desplaines St & Kinzie St,56,41.881,-87.6241,41.8887,-87.6444,casual
77B295DEA5C34C70,docked_bike,5/30/2020 11:22,5/30/2020 12:20,Clark St & Chicago Ave,337,Morgan St & Lake St,71,41.8968,-87.6309,41.8855,-87.6523,casual
525F2CEFE1D7C2B4,docked_bike,5/28/2020 18:03,5/28/2020 18:27,Pulaski Rd & Lake St,528,Sacrento Blvd & Franklin Blvd,375,41.8854,-87.7265,41.8905,-87.7026,casual
ED9C82465C2B67E0,docked_bike,5/4/2020 8:01,5/4/2020 8:18,Rush St & Cedar St,172,Stockton Dr & Wrightwood Ave,324,41.9023,-87.6277,41.9313,-87.6387,casual
A023D95943A30615,docked_bike,5/22/2020 19:51,5/22/2020 20:24,Wood St & Milwaukee Ave,61,Broadway & Wilson Ave,293,41.9077,-87.6726,41.9652,-87.6581,casual
9648BFCCDD87AA09,docked_bike,5/22/2020 11:02,5/22/2020 11:44,Kedzie Ave & Milwaukee Ave,260,Kosciuszko Park,499,41.9296,-87.7079,41.9306,-87.7238,member
9B3C8D624DEEBBD0,docked_bike,5/24/2020 14:01,5/24/2020 14:45,Kedzie Ave & Milwaukee Ave,260,Kosciuszko Park,499,41.9296,-87.7079,41.9306,-87.7238,member
5DF8F20B3D6D8C43,docked_bike,5/20/2020 20:10,5/20/2020 20:51,Kedzie Ave & Palmer Ct,290,California Ave & Division St,216,41.9215,-87.7073,41.903,-87.6975,member
E95D096E04F59279,docked_bike,5/6/2020 12:45,5/6/2020 12:46,Sheridan Rd & Montrose Ave,231,Sheridan Rd & Montrose Ave,231,41.9617,-87.6546,41.9617,-87.6546,casual
3D3EBA09F961A696,docked_bike,5/20/2020 22:01,5/20/2020 22:10,Milwaukee Ave & Rockwell St,222,Kedzie Ave & Milwaukee Ave,260,41.9202,-87.693,41.9296,-87.7079,member
F2A9FE3E07B752BC,docked_bike,5/28/2020 17:07,5/28/2020 17:27,Kedzie Ave & Milwaukee Ave,260,Kosciuszko Park,499,41.9296,-87.7079,41.9306,-87.7238,member
4798CF02423E82D3,docked_bike,5/22/2020 13:19,5/22/2020 14:35,Sheffield Ave & Waveland Ave,114,Sheffield Ave & Waveland Ave,114,41.9494,-87.6545,41.9494,-87.6545,casual
863391736F9B5581,docked_bike,5/20/2020 20:52,5/20/2020 22:00,California Ave & Division St,216,Milwaukee Ave & Rockwell St,222,41.903,-87.6975,41.9202,-87.693,member
08EF0D54178EC50E,docked_bike,5/22/2020 20:41,5/22/2020 20:54,Lincoln Ave & Waveland Ave,257,Larrabee St & Webster Ave,144,41.9488,-87.6753,41.9218,-87.6441,member
3197D619A57723AF,docked_bike,5/26/2020 23:35,5/27/2020 1:12,Michigan Ave & Lake St,52,Michigan Ave & Lake St,52,41.886,-87.6241,41.886,-87.6241,casual
837651ECBE3E1AC6,docked_bike,5/9/2020 16:16,5/9/2020 16:29,Millennium Park,90,Green St & Madison St,198,41.881,-87.6241,41.8819,-87.6488,member
49D5E5871A4F8DFE,docked_bike,5/12/2020 9:27,5/12/2020 9:33,Dearborn Pkwy & Delaware Pl,140,LaSalle St & Illinois St,181,41.899,-87.6299,41.8908,-87.6317,member
A5A6A8C6CCE5520A,docked_bike,5/28/2020 9:17,5/28/2020 9:23,Dearborn Pkwy & Delaware Pl,140,LaSalle St & Illinois St,181,41.899,-87.6299,41.8908,-87.6317,member
ED1C80E99E933FB2,docked_bike,5/29/2020 18:43,5/29/2020 19:01,Sheffield Ave & Wellington Ave,115,Den Ave & Pierce Ave,69,41.9363,-87.6527,41.9094,-87.6777,member
670233BDD4A507F9,docked_bike,5/30/2020 10:12,5/30/2020 10:46,Michigan Ave & Washington St,43,Halsted St & Roscoe St,299,41.884,-87.6247,41.9437,-87.649,member
7FF98AAE0520E7C1,docked_bike,5/9/2020 14:54,5/9/2020 15:38,Halsted St & Roscoe St,299,LaSalle St & Jackson Blvd,283,41.9437,-87.649,41.8782,-87.6319,member
930B69C752D5FD8D,docked_bike,5/24/2020 14:25,5/24/2020 15:01,Sheridan Rd & Loyola Ave,451,Clarendon Ave & Leland Ave,251,42.001,-87.6612,41.968,-87.65,casual
DB5E663C325F3F92,docked_bike,5/3/2020 14:35,5/3/2020 15:27,Stetson Ave & South Water St,264,Wabash Ave & Roosevelt Rd,59,41.8868,-87.6223,41.8672,-87.626,casual
AF3061D6ED9C2D54,docked_bike,5/6/2020 12:56,5/6/2020 13:21,Broadway & Cornelia Ave,303,Albany Ave & Montrose Ave,480,41.9455,-87.6464,41.961,-87.7059,casual
FFC02C827476B9C7,docked_bike,5/9/2020 17:56,5/9/2020 19:40,Wells St & Hubbard St,212,Wells St & Hubbard St,212,41.8899,-87.6343,41.8899,-87.6343,casual
1E4387341C1E7F18,docked_bike,5/18/2020 8:38,5/18/2020 10:20,Den Ave & Grand Ave,214,Den Ave & Grand Ave,214,41.8912,-87.6769,41.8912,-87.6769,casual
A95DDEF0107D999C,docked_bike,5/24/2020 15:53,5/24/2020 16:03,900 W Harrison St,109,Wabash Ave & Roosevelt Rd,59,41.8748,-87.6498,41.8672,-87.626,casual
1E54EF0F2D5EA440,docked_bike,5/16/2020 19:34,5/16/2020 20:13,Kimbark Ave & 53rd St,322,Halsted St & 18th St,202,41.7996,-87.5947,41.8575,-87.6463,member
9B6CBCB7A2304D90,docked_bike,5/16/2020 20:15,5/16/2020 20:46,Halsted St & 18th St,202,Den Ave & Pierce Ave,69,41.8575,-87.6463,41.9094,-87.6777,member
2A4E4AABE69B2462,docked_bike,5/9/2020 11:48,5/9/2020 11:55,Stockton Dr & Wrightwood Ave,324,Clark St & Armitage Ave,94,41.9313,-87.6387,41.9183,-87.6363,casual
EADC415043C6C7DB,docked_bike,5/24/2020 15:44,5/24/2020 15:59,Clark St & Chicago Ave,337,Ashland Ave & Division St,210,41.8968,-87.6309,41.9035,-87.6677,casual
8CCF4B1C40B75E10,docked_bike,5/2/2020 13:40,5/2/2020 15:52,Den Ave & Melrose Ave,228,Den Ave & Melrose Ave,228,41.9406,-87.6785,41.9406,-87.6785,casual
BAFA1FB5EFE5ED8C,docked_bike,5/24/2020 16:21,5/24/2020 16:25,Clifton Ave & Armitage Ave,223,Bissell St & Armitage Ave,113,41.9182,-87.6569,41.9184,-87.6522,member
AE20F624DDDACEF4,docked_bike,5/5/2020 20:19,5/5/2020 20:40,Wells St & Huron St,53,Larrabee St & Webster Ave,144,41.8947,-87.6344,41.9218,-87.6441,member
59334D2E5F369A31,docked_bike,5/30/2020 20:54,5/30/2020 21:09,Cpbell Ave & North Ave,160,Wood St & Chicago Ave (*),637,41.9105,-87.6896,41.8956,-87.6721,member
85B9307C713D7B69,docked_bike,5/24/2020 16:25,5/24/2020 16:37,Bissell St & Armitage Ave,113,Sheffield Ave & Fullerton Ave,67,41.9184,-87.6522,41.9256,-87.6537,member
E150F0CB5C5AF849,docked_bike,5/21/2020 15:24,5/21/2020 15:28,Larrabee St & Webster Ave,144,Halsted St & Wrightwood Ave,349,41.9218,-87.6441,41.9291,-87.6491,member
7A35C34C58B29807,docked_bike,5/6/2020 18:23,5/6/2020 18:45,Aberdeen St & Jackson Blvd,21,Den Ave & Division St,130,41.8777,-87.6548,41.9033,-87.6784,member
668AD1E351F699CA,docked_bike,5/18/2020 13:26,5/18/2020 13:54,Larrabee St & Webster Ave,144,Franklin St & Ads St (Temp),286,41.9218,-87.6441,41.8794,-87.6355,member
B4C2C1BE45F92D7B,docked_bike,5/26/2020 12:24,5/26/2020 13:12,Daley Center Plaza,81,Paulina St & 18th St,205,41.8842,-87.6296,41.8579,-87.6687,casual
F6F232BF2ECDA8B3,docked_bike,5/20/2020 6:51,5/20/2020 6:56,Carpenter St & Huron St,92,Kingsbury St & Kinzie St,133,41.8946,-87.6534,41.8892,-87.6385,member
40FD387CFADF0D7C,docked_bike,5/6/2020 10:08,5/6/2020 10:52,Fort Dearborn Dr & 31st St,150,Orleans St & Merchandise Mart Plaza,100,41.8386,-87.6082,41.8882,-87.6364,casual
C628F32466E7E7FE,docked_bike,5/2/2020 15:17,5/2/2020 15:42,Buckingh Fountain,2,Buckingh Fountain,2,41.8765,-87.6205,41.8765,-87.6205,casual
AF906520050F9F0E,docked_bike,5/2/2020 14:11,5/2/2020 15:33,South Shore Dr & 71st St,12,South Shore Dr & 71st St,12,41.7664,-87.5657,41.7664,-87.5657,casual
31D3C2A82EF311C7,docked_bike,5/13/2020 17:36,5/13/2020 18:00,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,263,41.8362,-87.6135,41.8362,-87.6135,casual
7F64EDACCD2F6B60,docked_bike,5/16/2020 16:12,5/16/2020 16:40,Clark St & Grace St,165,Wells St & Elm St,182,41.9508,-87.6592,41.9032,-87.6343,casual
2EF9D62529FCBDDF,docked_bike,5/2/2020 11:38,5/2/2020 12:10,Canal St & Ads St,192,Mies van der Rohe Way & Chicago Ave,173,41.8793,-87.6399,41.8969,-87.6217,casual
465CB1979225731B,docked_bike,5/2/2020 14:56,5/2/2020 15:09,Kingsbury St & Kinzie St,133,Noble St & Milwaukee Ave,29,41.8892,-87.6385,41.9007,-87.6626,casual
FF60822B1742D116,docked_bike,5/8/2020 16:23,5/8/2020 16:48,Den Ave & Pershing Rd,546,Den Ave & Pershing Rd,546,41.8232,-87.6766,41.8232,-87.6766,casual
C33FADE0A96341F8,docked_bike,5/27/2020 12:12,5/27/2020 12:27,Bissell St & Armitage Ave,113,Clark St & Grace St,165,41.9184,-87.6522,41.9508,-87.6592,casual
E26A886281ED5A80,docked_bike,5/9/2020 16:47,5/9/2020 16:58,Wells St & Huron St,53,Canal St & Madison St,174,41.8947,-87.6344,41.8821,-87.6398,casual
DF22B97B84573B03,docked_bike,5/13/2020 18:48,5/13/2020 19:46,Dearborn St & Monroe St,49,Dearborn St & Monroe St,49,41.8813,-87.6295,41.8813,-87.6295,casual
019C792159C3493F,docked_bike,5/15/2020 16:32,5/15/2020 16:49,Lake Park Ave & 47th St,267,Lake Park Ave & 47th St,267,41.8094,-87.5919,41.8094,-87.5919,casual
77FACF1ABE1674DB,docked_bike,5/24/2020 17:39,5/24/2020 17:51,Den Ave & Chicago Ave,128,Smith Park (*),643,41.8958,-87.6772,41.892,-87.6894,casual
65A7028CCB2A5990,docked_bike,5/27/2020 18:05,5/27/2020 18:31,Marine Dr & Ainslie St,465,Marine Dr & Ainslie St,465,41.9716,-87.6502,41.9716,-87.6502,casual
006EAF85D243BBB1,docked_bike,5/20/2020 18:07,5/20/2020 18:14,Clark St & Schiller St,301,Orleans St & Chestnut St (NEXT Apts),620,41.908,-87.6315,41.8982,-87.6375,member
9267D1AAE1F8E756,docked_bike,5/3/2020 14:13,5/3/2020 17:36,Sheffield Ave & Waveland Ave,114,Sheffield Ave & Waveland Ave,114,41.9494,-87.6545,41.9494,-87.6545,casual
AA2C554CEDC2DE25,docked_bike,5/27/2020 22:37,5/27/2020 22:39,Halsted St & Roscoe St,299,Halsted St & Roscoe St,299,41.9437,-87.649,41.9437,-87.649,casual
801C92EB52DC98DA,docked_bike,5/28/2020 17:07,5/28/2020 20:05,State St & Kinzie St,47,Den Ave & Cortland St,219,41.8892,-87.6278,41.916,-87.6773,casual
F4F04C534121032E,docked_bike,5/28/2020 18:49,5/28/2020 22:21,Michigan Ave & 18th St,273,Millennium Park,90,41.8578,-87.6246,41.881,-87.6241,casual
936CC99D6CE27DBD,docked_bike,5/2/2020 18:35,5/2/2020 20:21,Wabash Ave & 16th St,72,Ogden Ave & Chicago Ave,54,41.8604,-87.6258,41.8964,-87.6541,casual
4EB56A3EBE282653,docked_bike,5/3/2020 9:19,5/3/2020 9:23,Wabash Ave & Roosevelt Rd,59,Wabash Ave & 16th St,72,41.8672,-87.626,41.8604,-87.6258,casual
25C8D00AD3F6152B,docked_bike,5/25/2020 19:37,5/25/2020 20:39,Woodlawn Ave & 55th St,248,Woodlawn Ave & 55th St,248,41.7953,-87.5965,41.7953,-87.5965,casual
63DEDAAB4B4E5184,docked_bike,5/29/2020 22:23,5/30/2020 12:03,Halsted St & Roscoe St,299,Michigan Ave & Oak St,85,41.9437,-87.649,41.901,-87.6238,casual
21C67CD5175F7D0E,docked_bike,5/25/2020 13:07,5/25/2020 13:16,Clarendon Ave & Gordon Ter,312,Halsted St & Roscoe St,299,41.9579,-87.6495,41.9437,-87.649,casual
292E0D39330D8479,docked_bike,5/2/2020 18:03,5/2/2020 18:16,Indiana Ave & 31st St,272,Wabash Ave & 16th St,72,41.8388,-87.6219,41.8604,-87.6258,casual
A0DB50C1439651C9,docked_bike,5/2/2020 15:31,5/2/2020 17:38,Western Ave & 21st St,203,Shields Ave & 31st St,402,41.8541,-87.6858,41.8385,-87.6354,casual
06A8E72C79A9263C,docked_bike,5/28/2020 17:54,5/28/2020 18:08,Southport Ave & Roscoe St,229,Oakley Ave & Irving Park Rd,486,41.9437,-87.664,41.9543,-87.6861,casual
